COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1990,1990,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1991,1991,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1992,1992,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1993,1993,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1994,1994,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1995,1995,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1996,1996,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1997,1997,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1998,1998,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,1999,1999,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2000,2000,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2001,2001,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2002,2002,,,0,Units,,,0.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2003,2003,,,0,Units,,,1.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2004,2004,,,0,Units,,,1.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2005,2005,,,0,Units,,,1.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2006,2006,,,0,Units,,,1.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2007,2007,,,0,Units,,,1.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2008,2008,,,0,Units,,,2.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2009,2009,,,0,Units,,,2.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2010,2010,,,0,Units,,,2.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2011,2011,,,0,Units,,,2.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2012,2012,,,0,Units,,,2.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2013,2013,,,0,Units,,,2.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2014,2014,,,0,Units,,,4.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2015,2015,,,0,Units,,,4.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2016,2016,,,0,Units,,,3.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2017,2017,,,0,Units,,,3.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2018,2018,,,0,Units,,,3.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2019,2019,,,0,Units,,,3.0,,
CHN,China (People's Republic of),TAXNOX,Nitrogen Oxides (NOx) Tax,2020,2020,,,0,Units,,,4.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1990,1990,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1991,1991,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1992,1992,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1993,1993,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1994,1994,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1995,1995,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1996,1996,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1997,1997,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1998,1998,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),1999,1999,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2000,2000,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2001,2001,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2002,2002,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2003,2003,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2004,2004,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2005,2005,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2006,2006,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2007,2007,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2008,2008,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2009,2009,,,0,Units,,,5.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2010,2010,,,0,Units,,,6.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2011,2011,,,0,Units,,,4.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2012,2012,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2013,2013,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2014,2014,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2015,2015,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2016,2016,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2017,2017,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2018,2018,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2019,2019,,,0,Units,,,0.0,,
ZAF,South Africa,FIT_WIND,Wind Energy support (Auctions & FITs),2020,2020,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1990,1990,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1991,1991,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1992,1992,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1993,1993,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1994,1994,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1995,1995,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1996,1996,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1997,1997,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1998,1998,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,1999,1999,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2000,2000,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2001,2001,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2002,2002,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2003,2003,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2004,2004,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2005,2005,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2006,2006,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2007,2007,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2008,2008,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2009,2009,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2010,2010,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2011,2011,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2012,2012,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2013,2013,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2014,2014,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2015,2015,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2016,2016,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2017,2017,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2018,2018,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2019,2019,,,0,Units,,,0.0,,
IDN,Indonesia,TAXCO2,Carbon dioxides (CO2) Tax,2020,2020,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1990,1990,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1991,1991,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1992,1992,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1993,1993,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1994,1994,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1995,1995,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1996,1996,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1997,1997,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1998,1998,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,1999,1999,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2000,2000,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2001,2001,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2002,2002,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2003,2003,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2004,2004,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2005,2005,,,0,Units,,,0.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2006,2006,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2007,2007,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2008,2008,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2009,2009,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2010,2010,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2011,2011,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2012,2012,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2013,2013,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2014,2014,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2015,2015,,,0,Units,,,1.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2016,2016,,,0,Units,,,4.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2017,2017,,,0,Units,,,4.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2018,2018,,,0,Units,,,4.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2019,2019,,,0,Units,,,4.0,,
IDN,Indonesia,ELV_DIESELSO,Emission limit value sulphur,2020,2020,,,0,Units,,,4.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1990,1990,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1991,1991,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1992,1992,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1993,1993,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1994,1994,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1995,1995,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1996,1996,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1997,1997,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1998,1998,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,1999,1999,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2000,2000,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2001,2001,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2002,2002,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2003,2003,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2004,2004,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2005,2005,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2006,2006,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2007,2007,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2008,2008,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2009,2009,,,0,Units,,,0.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2010,2010,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2011,2011,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2012,2012,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2013,2013,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2014,2014,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2015,2015,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2016,2016,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2017,2017,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2018,2018,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2019,2019,,,0,Units,,,1.0,,
ZAF,South Africa,ELV_PM,Emission limit value PM,2020,2020,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,1990,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1991,1991,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1992,1992,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1993,1993,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1994,1994,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1995,1995,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1996,1996,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1997,1997,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1998,1998,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,1999,1999,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2000,2000,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2001,2001,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2002,2002,,,0,Units,,,0.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,2003,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2004,2004,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2005,2005,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2006,2006,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2007,2007,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2008,2008,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2009,2009,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2010,2010,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2011,2011,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2012,2012,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2013,2013,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2014,2014,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2015,2015,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2016,2016,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2017,2017,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2018,2018,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2019,2019,,,0,Units,,,1.0,,
RUS,Russia,TAXNOX,Nitrogen Oxides (NOx) Tax,2020,2020,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1990,1990,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1991,1991,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1992,1992,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1993,1993,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1994,1994,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1995,1995,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1996,1996,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1997,1997,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1998,1998,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,1999,1999,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2000,2000,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2001,2001,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2002,2002,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2003,2003,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2004,2004,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2005,2005,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2006,2006,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2007,2007,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2008,2008,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2009,2009,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2010,2010,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2011,2011,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2012,2012,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2013,2013,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2014,2014,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2015,2015,,,0,Units,,,1.0,,
IND,India,ELV_PM,Emission limit value PM,2016,2016,,,0,Units,,,4.0,,
IND,India,ELV_PM,Emission limit value PM,2017,2017,,,0,Units,,,4.0,,
IND,India,ELV_PM,Emission limit value PM,2018,2018,,,0,Units,,,4.0,,
IND,India,ELV_PM,Emission limit value PM,2019,2019,,,0,Units,,,4.0,,
IND,India,ELV_PM,Emission limit value PM,2020,2020,,,0,Units,,,4.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,1990,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1991,1991,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1992,1992,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1993,1993,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1994,1994,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1995,1995,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1996,1996,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1997,1997,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1998,1998,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,1999,1999,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2000,2000,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2001,2001,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2002,2002,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2003,2003,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2004,2004,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2005,2005,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2006,2006,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2007,2007,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2008,2008,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2009,2009,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2010,2010,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2011,2011,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2012,2012,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2013,2013,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2014,2014,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2015,2015,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2016,2016,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2017,2017,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2018,2018,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2019,2019,,,0,Units,,,0.0,,
ZAF,South Africa,TAXNOX,Nitrogen Oxides (NOx) Tax,2020,2020,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1990,1990,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1991,1991,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1992,1992,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1993,1993,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1994,1994,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1995,1995,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1996,1996,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1997,1997,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1998,1998,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,1999,1999,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,2000,2000,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,2001,2001,,,0,Units,,,0.0,,
IDN,Indonesia,TAXSOX,Sulphur Oxides (SOx) Tax,2002,2002,,,0,Units,,,0.0,,
